code;experience;age;ranking;default_prin;default_int;default_both1;default;wpcentral;wpcity;wpcompany;wpother;wpdirector;wpmanager;wpspecialist;wpothers;cash;home100;liveparent;rent;newcustomer;notran;notran3;income2;spending2
20804661;42;30;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;4.3;5.3
20764360;72;30;A;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;10;8
20787562;72;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;4.5;2
20590075;116;30;AA;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;9;20
20472400;72;30;AA;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;8;9
20499616;48;30;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;8;10
20601030;76;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;9.32;10.32
20578786;48;30;A;1;1;1;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;19;13
20004387;70;30;AA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;14;16
20605968;84;30;BBB;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;3;3.5
20328176;96;30;AA;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;4.5;7
20014939;68;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;5.67;5.67
20510211;96;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;6;7
20593814;96;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;10;12
20699141;74;30;A;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;15;13
20587250;84;30;A;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;13.71;15
20590710;48;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;7;7
20647335;63;30;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;5;6
20854217;80;30;A;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;10;7
20606180;44;30;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;7;7
20803943;84;30;BB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;4;4
20517563;96;30;AA;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;15;18
20581895;80;30;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;6;4
20434769;48;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;6.66;8.66
20631599;24;30;BB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;4;3
20595907;84;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;4.5;4.5
20638797;60;30;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;6;7
20598484;92;30;A;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;6.5;6
20281881;64;30;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2
20472990;60;30;A;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;13;10
20584213;84;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;7;8
20460950;48;30;AA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;6.24;12.24
20651263;48;30;A;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;9;10
20651238;60;30;A;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;5;8
20583295;72;30;AA;1;0;0;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;9.99;16.99
20101413;72;30;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;8;15
20417221;66;30;AA;1;1;1;1;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;4.5;11.5
20300011;84;30;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;15;25
10136169;84;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;6.5;16.5
10135770;60;30;A;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;4.5;7
20563680;48;30;BBB;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;4;3
20661901;108;30;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;5;4
20031805;83;30;AA;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;8.4;13
20645173;48;30;BBB;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;10;3
20237497;60;30;AA;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;15;25
20590685;144;30;BBB;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;4.9;3.9
20602649;60;30;A;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;6.1;13
20552764;72;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;14.5;18.5
20631617;44;30;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;3;3
20245875;60;30;BBB;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;2.5;2
20074805;34;30;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;7.7;7.7
20004387;60;30;AA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;11;4
20519572;60;30;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;3.5;3.5
20078730;36;30;AA;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;15;10
20256165;36;30;BBB;1;1;1;1;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;3.8;2.6
20343985;96;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2;1.5
20498815;108;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.35;1.35
20544874;120;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;3
20563203;132;30;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2.5
20498815;100;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.35;1.35
20452930;108;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.2;3
20550331;120;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;1.8;1.8
20452361;84;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.84;2
20578204;108;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.3;1
20447715;24;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.76;3.5
20349357;96;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.56;6
20590651;84;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.83;4
20636119;96;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2.43;2.93
20360476;48;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.25;1
20349340;72;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.5;2.5
20661635;48;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;1.5
20552279;108;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.7;2.5
20356521;96;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.63;3
20498622;96;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2.4;1.4
20590655;72;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.55;1
20438527;60;30;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1.28;0.28
20521306;84;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.5;3.5
20353327;48;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;1.3
20537894;72;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2
20572908;108;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.24;4.24
20804661;67;30;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;5;6
20912752;48;30;A;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;8;6
20839870;41;30;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;3.9;3
20334707;60;30;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;7;6
20867150;72;30;BBB;1;1;1;1;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;7;5
20874861;84;30;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;2.1;2
20804335;84;30;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;10;6
20893513;92;30;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;7;8
20920532;93;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;7;8
20502500;84;30;A;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;6;5
20129586;84;30;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.5;4
20854217;84;30;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;8;6
20081714;120;30;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;3;3.5
20517584;84;30;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.2;4
20145184;40;30;A;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;6;9
20787566;26;30;A;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;7.5;8
20059332;24;30;AA;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;15;9
10134318;96;30;AAA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;10;10
10134318;96;30;AAA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;20;10
10131969;84;31;AA;0;0;0;0;0;0;0;1;0;0;0;1;1;0;1;0;0;0;0;15;5
20540084;96;31;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.5;3.5
20606206;64;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;7;7
20061674;72;31;AAA;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;15;14
20008959;20;31;AAA;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;24;12
20801125;60;31;A;1;1;1;1;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;4.8;9.3
10119128;24;31;BBB;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;4;3
20677156;48;31;A;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;1;0;0;4;2
20440805;48;31;A;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;4.5;8.5
20055041;101;31;A;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;0;0;0;0;7.87;9.87
20190771;72;31;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;8.4;10
10400989;84;31;AA;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;15;5
20307274;100;31;A;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;5;5
20473797;72;31;AA;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;6.17;13.17
20500556;72;31;A;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;6;6
20183233;108;31;AA;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;7;12
20490706;130;31;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;13;15
20460703;60;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;3.6;6.6
20667275;72;31;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;4.9;3.7
20662306;84;31;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3;7
20653108;22;31;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;6;5
20254866;98;31;AA;1;1;1;1;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;12;12.5
20635539;63;31;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;12;12
20504193;96;31;BB;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;3;4.5
20623327;72;31;BBB;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4;3
20497046;72;31;AA;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;10.2;20
20301226;120;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;5.2;3
20225284;156;31;AA;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;10;12
20656182;91;31;AA;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;9.48;11.48
20784769;90;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;10;8
20584205;120;31;AA;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;1;0;0;11;17.7
11000326;84;31;AA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;15;14
20647338;108;31;A;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;9.5;11.5
20018238;72;31;AAA;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;25;28
20578222;96;31;AA;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.5;10
20807379;120;31;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.2;2
20654413;72;31;A;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;5;5.5
20301252;48;31;A;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;9.16;14.16
20215289;60;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;9;7
20660953;72;31;A;1;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;14;15
20485036;84;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;6;8
20517244;264;31;A;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3;6
20785501;48;31;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;9.9;8
20301252;64;31;A;1;1;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;13;13
10200769;90;31;AAA;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;16;34
20297802;108;31;A;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;6;5
20291493;108;31;AA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;0;14.4;10
20664693;156;31;BBB;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;4.9;4.5
20800894;48;31;BBB;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;6;7
20404152;100;31;AAA;1;0;0;1;0;0;0;1;0;0;1;0;1;1;0;0;0;0;0;18.26;26.26
20033543;104;31;AA;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;6.2;13.2
20164032;70;31;AA;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;15.6;15.3
20500593;120;31;AA;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;10;9
20322296;72;31;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;4.5;3.5
20614020;72;31;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.5;3
20620203;144;31;A;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.5;7.5
20297333;144;31;AA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;3.5;5
20254100;144;31;A;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;12;10
20592220;60;31;BB;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;2.7;2
20615035;19;31;BB;1;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;6;3
20043959;96;31;A;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;8;8
20507722;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;12;10
20027011;156;31;AA;0;0;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;0;8;11
10136328;120;31;AA;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;20;20
10131969;84;31;AAA;0;0;0;0;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;20;11
20641806;96;31;BBB;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;5.5;7.5
20655963;48;31;A;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;7;7
20615618;48;31;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;8;9
20006688;120;31;A;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;9;8
20865290;48;31;AA;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;16;13
20824117;6;31;A;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;12;7
20026374;39;31;AA;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;6.13;3.13
20252108;24;31;BBB;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;11.2;7
20098672;48;31;A;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;8;4.5
20441572;90;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.2;1.8
20379319;108;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.14;4
20589560;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.3;3.3
20584880;120;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.5;6.5
20636470;48;31;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.1;2
20360313;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20452928;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.23;2.5
20385130;84;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.5;2
20539584;120;31;BBB;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;3;2.5
20563012;108;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.44;4.5
20531016;300;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3;0
20434691;72;31;BBB;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;6.6;3.6
20549694;60;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;4.3
20416790;132;31;BBB;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.49;3.5
20519706;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1.7;1.5
20537834;108;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.02;4.22
20413765;96;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.76;4.5
20687042;132;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;3.1;4.5
20537923;120;31;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;4.5
20387974;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20360333;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20552283;108;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.2;2.7
20361437;36;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20515895;72;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;1
20416742;132;31;BBB;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.5;1.5
20584867;372;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4.5;2
20530801;144;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.17;1
20588403;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.63;2
20820967;97;31;BB;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;6;6
20883033;69;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;6;3
20510334;35;31;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;3.5;1
20744484;24;31;BBB;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;4;6
20845558;92;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;5;1
20865290;72;31;A;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;15.5;10
20225795;96;31;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;5;1
20877232;64;31;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3;5
20500178;108;31;A;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;1;0;0;15;12
20837215;64;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;7;6
20838934;60;31;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.02;3
20844559;80;31;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;3.5;3
20622209;108;31;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4;5.5
20878075;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.5;2.5
20294603;60;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;10;8
20945598;72;31;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;6.3;10
20879434;96;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.5;3
20893586;84;31;A;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;8.37;6
20877331;96;31;AA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;12;10
20850628;108;31;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;3.8;4
20850952;96;31;BB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.7;2
20009130;53;31;AA;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;10;13
20294603;40;31;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;10;70
20237738;84;31;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;10;15
20869066;48;31;BBB;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.2;2.5
20913827;82;31;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;7.5;7
20549611;108;31;AA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;12;8
20852501;100;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;5;3
20294603;60;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;10;8
20810916;100;31;BB;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;3.5;2
20601725;114;32;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;4.99;4.99
20480050;84;32;AA;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;11;10
20637875;60;32;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;6.5;5.5
20637875;60;32;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;6.5;5.5
20326879;11;32;A;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;1;0;0;5.15;2.15
20517697;108;32;A;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;4.78;9
20633403;120;32;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;12.5;11.5
20741324;144;32;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.3;3.31
20510760;96;32;A;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;4.7;4
20600974;132;32;BBB;1;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;10;25
20334232;84;32;A;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;6.1;7
20582307;96;32;A;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;9;12
20525228;84;32;AA;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;3;7
20524800;96;32;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;7;7
20653670;84;32;BBB;1;1;1;1;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4;3
20764462;84;32;BB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;3;4
20556356;84;32;A;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3;2
20053908;82;32;AA;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;5.5;10
20492122;74;32;BBB;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;1;0;0;3.2;3.2
20452758;78;32;AA;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;10.43;30
20801892;86;32;BB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.88;3
20784253;35;32;BB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;2.5;1
